"","abrev_state","nomeMunicipio_geobr","code_muni","name_muni","info","lgbt_candidate","year","pop","ano","pib","impostos_liquidos","va","va_agropecuaria","va_industria","va_servicos","va_adespss","estado","lgbtq_mortes","lgbtq_homs"
"1659","MG","Glaucilândia",3127354,"glaucilandia",NA,0,2020,3164,2019,33716342,1612627,32103715,2359311,4194562,8405423,17144419,NA,NA,0
"1660","MG","Goiabeira",3127370,"goiabeira",NA,0,2020,3378,2019,40789145,2197504,38591641,3044225,1536211,15183555,18827650,NA,NA,0
"1661","MG","Goianá",3127388,"goiana",NA,0,2020,3990,2019,67277668,4397195,62880472,2395899,4125117,36046541,20312916,NA,NA,0
"1662","MG","Gonçalves",3127404,"goncalves",NA,0,2020,4355,2019,69450861,4497184,64953678,7305074,5498377,29748490,22401736,NA,NA,0
"1663","MG","Gonzaga",3127503,"gonzaga",NA,0,2020,6171,2019,54354424,2347903,52006522,4701099,2232835,16758799,28313789,NA,NA,0
"1664","MG","Gouveia",3127602,"gouveia",NA,0,2020,11818,2019,152122524,11558113,140564411,6713226,22386271,60115229,51349684,NA,NA,0
"1665","MG","Governador Valadares",3127701,"governador valadares",NA,0,2020,281046,2019,6767641693,686651479,6080990214,34013269,712872587,4026339964,1307764394,NA,NA,0
"1666","MG","Grão Mogol",3127800,"grao mogol",NA,0,2020,15890,2019,534017526,9020659,524996867,182971700,213896078,54398889,73730201,NA,NA,0
"1667","MG","Grupiara",3127909,"grupiara",NA,0,2020,1387,2019,31520357,917241,30603116,5576486,1464102,8966691,14595837,NA,NA,0
"1668","MG","Guanhães",3128006,"guanhaes",NA,0,2020,34573,2019,785617679,80617587,705000092,24029491,132646119,401385390,146939092,NA,NA,0
"1669","MG","Guapé",3128105,"guape",NA,0,2020,14258,2019,234477724,14608597,219869127,48926442,15734867,87460509,67747309,NA,NA,0
"1670","MG","Guaraciaba",3128204,"guaraciaba",NA,0,2020,10315,2019,94492361,3111105,91381256,11991141,6087959,29715274,43586882,NA,NA,0
"1671","MG","Guaraciama",3128253,"guaraciama",NA,0,2020,4989,2019,46777041,1341022,45436019,8572081,1460350,10928378,24475210,NA,NA,0
"1672","MG","Guaranésia",3128303,"guaranesia",NA,0,2020,19017,2019,476945334,60948890,415996444,14417143,172367511,148519778,80692012,NA,NA,0
"1673","MG","Guarani",3128402,"guarani",NA,0,2020,8918,2019,131381656,13259625,118122031,12751787,19963949,47103709,38302586,NA,NA,0
"1674","MG","Guarará",3128501,"guarara",NA,0,2020,3775,2019,46971381,2425549,44545832,2773844,6097549,14744338,20930102,NA,NA,0
"1675","MG","Guarda-Mor",3128600,"guarda mor",NA,0,2020,6569,2019,403364865,22900302,380464563,218012779,24712802,97844817,39894165,NA,NA,0
"1676","MG","Guaxupé",3128709,"guaxupe",NA,0,2020,52078,2019,2239217108,361811108,1877406001,14828218,365174882,1273529010,223873891,NA,NA,0
"1677","MG","Guidoval",3128808,"guidoval",NA,0,2020,7051,2019,104396775,7617893,96778881,9591750,24420778,33914847,28851507,NA,NA,0
"1678","MG","Guimarânia",3128907,"guimarania",NA,0,2020,8105,2019,222423622,10621715,211801907,43059750,74735016,56003552,38003590,NA,NA,0
"1679","MG","Guiricema",3129004,"guiricema",NA,0,2020,8343,2019,94606125,5951547,88654578,12758574,9097882,32470525,34327597,NA,NA,0
"1680","MG","Gurinhatã",3129103,"gurinhata",NA,0,2020,5577,2019,124303650,5662591,118641059,53513602,6368856,28533337,30225263,NA,NA,0
"1681","MG","Heliodora",3129202,"heliodora",NA,0,2020,6591,2019,97123884,6814780,90309104,12195441,8426688,41037607,28649367,NA,NA,0
"1682","MG","Iapu",3129301,"iapu",NA,0,2020,11045,2019,121070822,6982225,114088597,8317249,13681656,46109398,45980294,NA,NA,0
"1683","MG","Ibertioga",3129400,"ibertioga",NA,0,2020,5010,2019,71023233,2669475,68353759,19572630,2872438,21065091,24843600,NA,NA,0
"1684","MG","Ibiá",3129509,"ibia",NA,0,2020,25358,2019,982970260,98528579,884441681,190597501,206383006,366415624,121045550,NA,NA,0
"1685","MG","Ibiaí",3129608,"ibiai",NA,0,2020,8437,2019,72881236,3362731,69518505,7502032,3511509,21849297,36655667,NA,NA,0
"1686","MG","Ibiracatu",3129657,"ibiracatu",NA,0,2020,5369,2019,45391328,1169062,44222266,2286341,1773810,12140048,28022066,NA,NA,0
"1687","MG","Ibiraci",3129707,"ibiraci",NA,0,2020,13986,2019,604800687,28613248,576187439,47576220,329979103,133647020,64985095,NA,NA,0
"1688","MG","Ibirité",3129806,"ibirite",NA,0,2020,182153,2019,2538029381,219672162,2318357219,1874909,717401858,853103131,745977321,NA,NA,0
"1689","MG","Ibitiúra de Minas",3129905,"ibitiura de minas",NA,0,2020,3492,2019,48688370,3397074,45291297,3909786,2937211,19938143,18506157,NA,NA,0
"1690","MG","Ibituruna",3130002,"ibituruna",NA,0,2020,2996,2019,41348699,2027284,39321415,7864669,1870672,12852714,16733360,NA,NA,0
"1691","MG","Icaraí de Minas",3130051,"icarai de minas",NA,0,2020,12097,2019,84966645,2373695,82592950,12387941,2885058,19188341,48131610,NA,NA,0
"1692","MG","Igarapé",3130101,"igarape",NA,0,2020,43817,2019,782334749,72818480,709516270,59844691,127310829,337682294,184678456,NA,NA,0
"1693","MG","Igaratinga",3130200,"igaratinga",NA,0,2020,11005,2019,444369333,60887192,383482141,32890835,153187682,147535082,49868541,NA,NA,0
"1694","MG","Iguatama",3130309,"iguatama",NA,0,2020,7923,2019,356523053,61145318,295377734,47020066,120882573,91205304,36269791,NA,NA,0
"1695","MG","Ijaci",3130408,"ijaci",NA,0,2020,6610,2019,308287745,60455944,247831801,7227590,137148115,68139035,35317061,NA,NA,0
"1696","MG","Ilicínea",3130507,"ilicinea",NA,0,2020,12444,2019,170031217,12211304,157819913,22219559,9766875,72412663,53420816,NA,NA,0
"1697","MG","Imbé de Minas",3130556,"imbe de minas",NA,0,2020,6940,2019,60200777,1966369,58234408,9517144,3228971,14854484,30633809,NA,NA,0
"1698","MG","Inconfidentes",3130606,"inconfidentes",NA,0,2020,7358,2019,95027311,6926194,88101117,8384923,11161024,35611820,32943350,NA,NA,0
"1699","MG","Indaiabira",3130655,"indaiabira",NA,0,2020,7339,2019,61773819,1913815,59860005,9431277,2797416,13834614,33796698,NA,NA,0
"1700","MG","Indianópolis",3130705,"indianopolis",NA,0,2020,6951,2019,372837841,10004682,362833159,104100631,155297730,59590113,43844685,NA,NA,0
"1701","MG","Ingaí",3130804,"ingai",NA,0,2020,2776,2019,77732174,4069796,73662378,28812069,10905584,17093281,16851444,NA,NA,0
"1702","MG","Inhapim",3130903,"inhapim",NA,0,2020,24079,2019,334682893,21266969,313415924,27293647,20009311,165601231,100511735,NA,NA,0
"1703","MG","Inhaúma",3131000,"inhauma",NA,0,2020,6312,2019,113257964,9534527,103723437,11589416,21309980,38482505,32341536,NA,NA,0
"1704","MG","Inimutaba",3131109,"inimutaba",NA,0,2020,7560,2019,75106069,4035122,71070948,5413030,8408167,23088493,34161257,NA,NA,0
"1705","MG","Ipaba",3131158,"ipaba",NA,0,2020,18769,2019,159549581,7930734,151618847,1902606,8656951,64557181,76502109,NA,NA,0
"1706","MG","Ipanema",3131208,"ipanema",NA,0,2020,20000,2019,273954453,21185857,252768597,12838133,26141356,128066473,85722635,NA,NA,0
"1707","MG","Ipatinga",3131307,"ipatinga",NA,0,2020,265409,2019,11831119015,1328871606,10502247410,4119140,4704938294,4626739542,1166450433,NA,NA,0
"1708","MG","Ipiaçu",3131406,"ipiacu",NA,0,2020,4225,2019,104596871,3829270,100767601,43267340,4826387,27775629,24898244,NA,NA,0
"1709","MG","Ipuiúna",3131505,"ipuiuna",NA,0,2020,10118,2019,164989806,12817857,152171949,19430901,10358013,78417981,43965054,NA,NA,0
"1710","MG","Iraí de Minas",3131604,"irai de minas",NA,0,2020,7027,2019,185851261,16046982,169804280,46205741,16130981,72504988,34962570,NA,NA,0
"1711","MG","Itabira",3131703,"itabira",NA,0,2020,120904,2019,7253711777,288521241,6965190536,21845624,4050040629,2305522581,587781702,NA,NA,0
"1712","MG","Itabirinha",3131802,"itabirinha",NA,0,2020,11576,2019,124075369,6058728,118016641,8821785,9203335,52159070,47832452,NA,NA,0
"1713","MG","Itabirito",3131901,"itabirito",NA,0,2020,52446,2019,2846359082,272688586,2573670496,4564516,1271983277,963086091,334036612,NA,NA,0
"1714","MG","Itacambira",3132008,"itacambira",NA,0,2020,5417,2019,55160242,1943420,53216822,17519095,1159274,9056044,25482409,NA,NA,0
"1715","MG","Itacarambi",3132107,"itacarambi",NA,0,2020,18164,2019,209948406,15400243,194548164,11327272,23684599,76198241,83338052,NA,NA,0
"1716","MG","Itaguara",3132206,"itaguara",NA,0,2020,13435,2019,310005800,30895936,279109864,15686886,52861722,150152605,60408651,NA,NA,0
"1717","MG","Itaipé",3132305,"itaipe",NA,0,2020,12836,2019,97049497,3735230,93314268,6227639,2486718,30537711,54062200,NA,NA,0
"1718","MG","Itajubá",3132404,"itajuba","Marcelo Krauss 11011",1,2020,97334,2019,3170927301,470206339,2700720962,10836933,878669921,1410751156,400462951,NA,NA,0
"1719","MG","Itamarandiba",3132503,"itamarandiba",NA,0,2020,34936,2019,540364341,24914484,515449857,167440652,41198139,162875823,143935243,NA,NA,0
"1720","MG","Itamarati de Minas",3132602,"itamarati de minas",NA,0,2020,4375,2019,58735113,2553817,56181296,12911013,4319082,17084227,21866973,NA,NA,0
"1721","MG","Itambacuri",3132701,"itambacuri",NA,0,2020,23209,2019,294738883,19918498,274820385,23852053,22026870,130330992,98610470,NA,NA,0
"1722","MG","Itambé do Mato Dentro",3132800,"itambe do mato dentro",NA,0,2020,2056,2019,28183932,1269316,26914616,3004179,854203,9297497,13758737,NA,NA,0
"1723","MG","Itamogi",3132909,"itamogi",NA,0,2020,10157,2019,178058564,16960982,161097581,23644719,7265157,82019296,48168408,NA,NA,0
"1724","MG","Itamonte",3133006,"itamonte",NA,0,2020,15714,2019,838947326,144197615,694749712,11213006,368881364,246461275,68194066,NA,NA,0
"1725","MG","Itanhandu",3133105,"itanhandu",NA,0,2020,15423,2019,440205488,29413686,410791803,138752693,50487784,152833239,68718086,NA,NA,0
"1726","MG","Itanhomi",3133204,"itanhomi",NA,0,2020,12244,2019,126276663,5234960,121041703,7698665,6939989,53440505,52962544,NA,NA,0
"1727","MG","Itaobim",3133303,"itaobim",NA,0,2020,21029,2019,285106347,25872798,259233549,5555671,13754262,153116542,86807073,NA,NA,0
"1728","MG","Itapagipe",3133402,"itapagipe",NA,0,2020,15379,2019,431336153,40088338,391247815,89443370,90692863,141326653,69784930,NA,NA,0
"1729","MG","Itapecerica",3133501,"itapecerica",NA,0,2020,21761,2019,475593807,35936339,439657469,55913759,101743158,191778167,90222385,NA,NA,0
"1730","MG","Itapeva",3133600,"itapeva",NA,0,2020,9881,2019,785542379,160998510,624543869,5696872,39755735,530377629,48713633,NA,NA,0
"1731","MG","Itatiaiuçu",3133709,"itatiaiucu",NA,0,2020,11252,2019,1753855044,71317626,1682537417,22627921,1177397861,417784288,64727347,NA,NA,0
"1732","MG","Itaú de Minas",3133758,"itau de minas",NA,0,2020,16199,2019,507376136,63179581,444196555,16685480,181694249,165032297,80784529,NA,NA,0
"1733","MG","Itaúna",3133808,"itauna",NA,0,2020,93847,2019,3474951455,512776877,2962174578,27002198,1120059464,1387363695,427749220,NA,NA,0
"1734","MG","Itaverava",3133907,"itaverava",NA,0,2020,5369,2019,57815000,3020759,54794241,5221355,5187086,19082793,25303007,NA,NA,0
"1735","MG","Itinga",3134004,"itinga",NA,0,2020,15022,2019,127263561,6660433,120603128,8001340,16240612,36503036,59858139,NA,NA,0
"1736","MG","Itueta",3134103,"itueta",NA,0,2020,6063,2019,75959616,5764162,70195455,10878287,4298653,26160621,28857894,NA,NA,0
"1737","MG","Ituiutaba",3134202,"ituiutaba",NA,0,2020,105255,2019,3367568936,403307484,2964261452,195511425,697540774,1622174207,449035047,NA,NA,0
"1738","MG","Itumirim",3134301,"itumirim",NA,0,2020,6000,2019,64780733,2369438,62411296,11986931,3067756,19793968,27562640,NA,NA,0
"1739","MG","Iturama",3134400,"iturama",NA,0,2020,39690,2019,2041820327,146778025,1895042302,129960417,951875763,618240887,194965236,NA,NA,0
"1740","MG","Itutinga",3134509,"itutinga",NA,0,2020,3768,2019,130880359,4944013,125936346,30814203,44597638,29053601,21470904,NA,NA,0
"1741","MG","Jaboticatubas",3134608,"jaboticatubas",NA,0,2020,20418,2019,249767945,15944280,233823665,11372936,15285645,123341538,83823546,NA,NA,0
"1742","MG","Jacinto",3134707,"jacinto",NA,0,2020,12323,2019,110166693,4435642,105731051,8150435,5081891,39465772,53032954,NA,NA,0
"1743","MG","Jacuí",3134806,"jacui",NA,0,2020,7691,2019,104737540,5415299,99322241,18761808,4982851,41057698,34519884,NA,NA,0
"1744","MG","Jacutinga",3134905,"jacutinga",NA,0,2020,26264,2019,811045757,126842115,684203642,19807495,197280126,343783998,123332022,NA,NA,0
"1745","MG","Jaguaraçu",3135001,"jaguaracu",NA,0,2020,3142,2019,87986211,9507190,78479021,1582682,29105293,29262013,18529032,NA,NA,0
"1746","MG","Jaíba",3135050,"jaiba",NA,0,2020,39388,2019,604640902,55863351,548777551,142805605,61266359,186652736,158052852,NA,NA,0
"1747","MG","Jampruca",3135076,"jampruca",NA,0,2020,5429,2019,58127540,1630861,56496679,15262244,2621358,13171083,25441994,NA,NA,0
"1748","MG","Janaúba",3135100,"janauba",NA,0,2020,72018,2019,1293012374,134237071,1158775302,39461048,171161470,639437788,308714997,NA,NA,0
"1749","MG","Januária",3135209,"januaria",NA,0,2020,67852,2019,707635871,46440441,661195430,28098421,35683070,332216627,265197312,NA,NA,0
"1750","MG","Japaraíba",3135308,"japaraiba",NA,0,2020,4384,2019,74244572,3440947,70803626,20008706,4206678,22732858,23855383,NA,NA,0
"1751","MG","Japonvar",3135357,"japonvar",NA,0,2020,7982,2019,67728297,2979215,64749082,4123613,2667273,21584425,36373770,NA,NA,0
"1752","MG","Jeceaba",3135407,"jeceaba",NA,0,2020,4852,2019,1224885916,176128139,1048757777,6867362,714331582,273127985,54430848,NA,NA,0
"1753","MG","Jenipapo de Minas",3135456,"jenipapo de minas",NA,0,2020,7738,2019,73279958,5475026,67804932,14561050,1907717,18165211,33170954,NA,NA,0
"1754","MG","Jequeri",3135506,"jequeri",NA,0,2020,12315,2019,151785348,6756062,145029285,33423716,8716320,48756050,54133200,NA,NA,0
"1755","MG","Jequitaí",3135605,"jequitai",NA,0,2020,7468,2019,98293251,6468972,91824279,13780843,14969287,29508001,33566149,NA,NA,0
"1756","MG","Jequitibá",3135704,"jequitiba",NA,0,2020,5207,2019,94075406,4670306,89405099,31111881,7272053,24278114,26743052,NA,NA,0
"1757","MG","Jequitinhonha",3135803,"jequitinhonha","Nathan (PT)",1,2020,25474,2019,250247320,13361759,236885561,15113287,11762089,106924740,103085444,NA,NA,0
"1758","MG","Jesuânia",3135902,"jesuania",NA,0,2020,4780,2019,64307403,3099119,61208284,16690126,2268893,20479656,21769608,NA,NA,0
"1759","MG","Joaíma",3136009,"joaima",NA,0,2020,15455,2019,144161679,6671075,137490604,11789740,9234601,48934650,67531613,NA,NA,0
"1760","MG","Joanésia",3136108,"joanesia",NA,0,2020,4476,2019,72745095,1635499,71109596,3403643,31094640,14082655,22528658,NA,NA,0
"1761","MG","João Monlevade",3136207,"joao monlevade",NA,0,2020,80416,2019,3112215834,345815542,2766400292,2446048,1138164761,1261428445,364361039,NA,NA,0
"1762","MG","João Pinheiro",3136306,"joao pinheiro",NA,0,2020,47726,2019,1519226933,143493517,1375733416,314038470,286865349,561934073,212895523,NA,NA,0
"1763","MG","Joaquim Felício",3136405,"joaquim felicio",NA,0,2020,4727,2019,51252472,4343068,46909404,5915956,3130631,14955054,22907763,NA,NA,0
"1764","MG","Jordânia",3136504,"jordania",NA,0,2020,10842,2019,93156181,4077620,89078561,8394987,3674043,31956303,45053227,NA,NA,0
"1765","MG","José Gonçalves de Minas",3136520,"jose goncalves de minas",NA,0,2020,4487,2019,46167385,1219653,44947732,10204151,1413496,11053630,22276455,NA,NA,0
"1766","MG","José Raydan",3136553,"jose raydan",NA,0,2020,5050,2019,59888251,3900467,55987784,5330558,8165356,18076058,24415812,NA,NA,0
"1767","MG","Josenópolis",3136579,"josenopolis",NA,0,2020,4889,2019,51261542,1139752,50121790,14840316,984388,9471031,24826056,NA,NA,0
"1768","MG","Juatuba",3136652,"juatuba",NA,0,2020,27392,2019,1350622836,248694341,1101928495,2542747,551402206,397063345,150920197,NA,NA,0
"1769","MG","Juiz de Fora",3136702,"juiz de fora","Tallia Sobral (PSOL)",1,2020,573285,2019,18695464852,2586912006,16108552846,33421975,3391865230,10197314226,2485951415,NA,NA,0
"1770","MG","Juramento",3136801,"juramento",NA,0,2020,4345,2019,41309732,1715643,39594088,5003537,2076552,10780143,21733857,NA,NA,0
"1771","MG","Juruaia",3136900,"juruaia",NA,0,2020,10681,2019,171522255,11731874,159790382,18441423,33418241,61106816,46823902,NA,NA,0
"1772","MG","Juvenília",3136959,"juvenilia",NA,0,2020,5715,2019,50240807,1452034,48788773,5913465,2455175,13219178,27200955,NA,NA,0
"1773","MG","Ladainha",3137007,"ladainha",NA,0,2020,18193,2019,122996398,3268319,119728079,13094489,3045531,31215066,72372994,NA,NA,0
"1774","MG","Lagamar",3137106,"lagamar",NA,0,2020,7600,2019,141154943,7006526,134148416,45074869,11090047,43197492,34786009,NA,NA,0
"1775","MG","Lagoa da Prata",3137205,"lagoa da prata",NA,0,2020,52711,2019,1647103111,204704837,1442398273,39918388,483295839,701306611,217877435,NA,NA,0
"1776","MG","Lagoa dos Patos",3137304,"lagoa dos patos",NA,0,2020,4082,2019,44452372,1393995,43058377,7901462,2049805,11486193,21620917,NA,NA,0
"1777","MG","Lagoa Dourada",3137403,"lagoa dourada",NA,0,2020,13063,2019,271323031,19333723,251989308,72416568,11371787,110562697,57638257,NA,NA,0
"1778","MG","Lagoa Formosa",3137502,"lagoa formosa",NA,0,2020,18111,2019,395967468,26202241,369765227,97067509,46756509,140215176,85726033,NA,NA,0
"1779","MG","Lagoa Grande",3137536,"lagoa grande",NA,0,2020,9608,2019,210184493,19940108,190244386,53289900,14920246,77898643,44135596,NA,NA,0
"1780","MG","Lagoa Santa",3137601,"lagoa santa",NA,0,2020,65657,2019,1814792466,259444648,1555347818,2854081,329928579,923483118,299082040,NA,NA,0
"1781","MG","Lajinha",3137700,"lajinha",NA,0,2020,19918,2019,312564089,35391979,277172110,23971647,13005054,151374709,88820700,NA,NA,0
"1782","MG","Lambari",3137809,"lambari",NA,0,2020,20907,2019,348059259,32063995,315995264,12174333,40218439,178327572,85274921,NA,NA,0
"1783","MG","Lamim",3137908,"lamim",NA,0,2020,3379,2019,39893019,1885924,38007095,6029397,1645154,12952432,17380111,NA,NA,0
"1784","MG","Laranjal",3138005,"laranjal",NA,0,2020,6833,2019,81311046,3750796,77560251,11580679,6863802,27639755,31476014,NA,NA,0
"1785","MG","Lassance",3138104,"lassance",NA,0,2020,6503,2019,124000922,6589080,117411842,51096731,4974564,26940897,34399650,NA,NA,0
"1786","MG","Lavras",3138203,"lavras",NA,0,2020,104783,2019,2762014940,331888067,2430126873,69625198,456513453,1460541207,443447016,NA,NA,0
"1787","MG","Leandro Ferreira",3138302,"leandro ferreira",NA,0,2020,3226,2019,41665401,1545017,40120384,6959144,3369059,12928624,16863558,NA,NA,0
"1788","MG","Leme do Prado",3138351,"leme do prado",NA,0,2020,4920,2019,58964681,2552599,56412082,9217420,3252419,18345032,25597211,NA,NA,0
"1789","MG","Leopoldina",3138401,"leopoldina",NA,0,2020,52640,2019,1021981019,96997264,924983755,45998240,88552646,571525787,218907083,NA,NA,0
"1790","MG","Liberdade",3138500,"liberdade",NA,0,2020,5031,2019,82646186,4279822,78366363,18976985,3496890,31867828,24024661,NA,NA,0
"1791","MG","Lima Duarte",3138609,"lima duarte",NA,0,2020,16724,2019,318421353,23971858,294449494,44296979,39005582,140676685,70470249,NA,NA,0
"1792","MG","Limeira do Oeste",3138625,"limeira do oeste",NA,0,2020,7589,2019,402252698,41892222,360360476,108095024,102169379,105922907,44173166,NA,NA,0
"1793","MG","Lontra",3138658,"lontra",NA,0,2020,9714,2019,77088304,3268573,73819732,2308482,3256687,25750344,42504219,NA,NA,0
"1794","MG","Luisburgo",3138674,"luisburgo",NA,0,2020,6258,2019,68739916,2707312,66032604,16610875,2624441,17419189,29378099,NA,NA,0
"1795","MG","Luislândia",3138682,"luislandia",NA,0,2020,6718,2019,53174802,2116243,51058558,3971919,1892412,15636906,29557321,NA,NA,0
"1796","MG","Luminárias",3138708,"luminarias",NA,0,2020,5438,2019,92868794,3879279,88989516,30330480,5407704,27365275,25886058,NA,NA,0
"1797","MG","Luz",3138807,"luz",NA,0,2020,18257,2019,548735398,54182332,494553066,82799817,53558602,274831989,83362659,NA,NA,0
